Memun	Ar.	Erkek		Korkusuz, tehlikesiz, sağlam.
Menaf	Ar.	Erkek		#1. Dağın sivri tepesi. #2. Arap tarihinde Kureyş kabilesini oluşturan boylardan biri.
Menderes	Rum.	Erkek		Bir akarsu yatağının az eğimli koyak tabanlarında ve ova düzlüklerinde çizdiği S harfine benzeyen kıvrım.
Menekşe	Far.	Kız		Mor renkli, güzel kokulu çiçekler açan, çok yıllık otsu bir bitki.
Menevşe	Far.	Kız		bk. Menekşe
Mengi	T.	Erkek		bk. Mengü
Mengli	T.	Kız		Benli, beni olan.
Mengûş	Far.	Kız		Küpe.
Mengü	T.	Kız		Ölümsüz, sonsuz, ebedîleştirilmiş.
Mengü	T.	Erkek		Ölümsüz, sonsuz, ebedîleştirilmiş.
Mengüalp	T.	Erkek		Ölümsüz yiğit.
Mengübay	T.	Erkek		Ölümsüz kimse.
Mengüberti	T.	Erkek		“Tanrı verdi“ anlamında kullanılan bir ad.
Mengücek	T.	Erkek		Erzincan, Kemah, Divriği ve Şebinkarahisar´ı içine alan bölgeyi fethederek XIII. yy.´ın ilk yarısına kadar elinde tutan Türk sülalesi.
Mengüç	T.	Erkek		Yaşlı.
Mengüer	T.	Erkek		Adı ölümsüzleşmiş kimse.
Mengütaş	T.	Erkek		Ölümsüz anıt.
Mengütay	T.	Erkek		Adı ölümsüzleşmiş kimse.
Mengütekin	T.	Erkek		Adı ölümsüzleşmiş hükümdar.
Mennan	Ar.	Erkek		#1. Çok ihsan eden, veren. #2. Tanrının adlarındandır.
Mensup	Ar.	Erkek		Bir kimseyle, bir şeyle ilgisi veya bağıntısı bulunan.
Mensur	Ar.	Erkek		#1. Saçılmış, dağılmış. #2. Ölçüsüz, uyaksız, manzum olmayan söz.
Mensure	Ar.	Kız	(mensu:re)	Saçılmış, dağılmış.
Menşur	Ar.	Erkek		#1. Dağıtılmış, yayılmış, neşrolunmuş. #2. Eskiden padişahların verdiği vezirlik.
Menşure	Ar.	Kız	(menşu:re)	Dağıtılmış, yayılmış, neşrolunmuş.
Menzur	Ar.	Erkek		#1. Adanmış, söz verilmiş. #2. Adak olarak belirtilmiş.
Menzure	Ar.	Kız	(menzu:re)	#1. Adanmış, söz verilmiş. #2. Adak olarak belirtilmiş.
Meral	Moğ.	Kız		Geyik, ceylan.
Meral	Moğ.	Erkek		Geyik, ceylan.
Meram	Ar.	Kız		İstek, niyet, amaç.
Mercan	Ar.	Kız		#1. Tropik ve ılık denizlerde yaşayan, geniş resifler oluşturan, mercanlar sınıfının örneği olan, kırmızı kalker iskeletli hayvan.#2. Bu hayvanın iskeletinden elde edilen ve süs eşyaları yapımında kullanılan madde.#3. Açık kırmızı renkte bir balık türü.
Merdan	Far.	Erkek		Erkekler, yiğitler, mertler.
Merdi	Far.	Erkek		#1. Mertlik, erlik. #2. Cesaret, yüreklilik. #3. İnsanlık.
Mergen	Moğ.	Erkek		Usta nişancı.
Mergube	Ar.	Kız	(mergu:be)	Sevilen, beğenilen, aranılan.
Mergup	Ar.	Erkek		Sevilen, beğenilen, aranılan.
Meriç	T.	Erkek		Kuş iskeleti.
Meriç	T.	Kız		Kuş iskeleti.
Merih	Ar.	Kız		#1. Ateş rengi.#2. Güneş sistemini oluşturan dokuz gezegenden biri.
Merih	Ar.	Erkek		#1. Ateş rengi.#2. Güneş sistemini oluşturan dokuz gezegenden biri.
Mersin	Rum.	Erkek		#1. Yaprakları yaz kış yeşil kalan, beyaz çiçekli bir ağaç. #2. Akdeniz bölgesinde bir şehir.
Mert	Far.	Erkek		#1. Erkek. #2. Özü sözü doğru olan.
Mertel	Far.+T.	Erkek		Özü sözü doğru kimse.
Merter	Far.+T.	Erkek		Sözünün eri kimse.
Mertkal	Far.+T.	Erkek		“Her zaman sözünün eri ol“ anlamında kullanılan bir ad.
Mertkan	Far.+T.	Erkek		Mert soydan gelen kimse.
Mertkol	Far.+T.	Erkek		Özü, sözü doğru, güvenilir kimse.
Mertol	Far.+T.	Erkek		“Sözünün eri ol, verdiğin sözü tut“ anlamında kullanılan bir ad.
Merttürk	Far.+T.	Erkek		Sözünün eri Türk.
Merve	Ar.	Kız		#1. Çakıl taşı.#2. Mekke’de hacıların yedi kez gidip geldikleri kutsal dağın adı.
Meryem	Ar.	Kız		#1. Peygamber İsa’nın annesi. #2. Dindar kadın.#3. İbr. İsyan, ayaklanma.
Merziye	Ar.	Kız		bk. Marziye
Merzuk	Ar.	Erkek		#1. Mutlu. #2. Rızkı verilmiş.
Merzuka	Ar.	Kız	(merzu:ka)	#1. Mutlu. #2. Rızkı verilmiş.
Mesadet	Ar.	Kız		Mutluluk, kutluluk.
Mescur	Ar.	Erkek		#1. Taşkın su, deniz. #2. Alevli ateş.
Meserret	Ar.	Kız		Sevinç, şenlik.
Mesih	Ar.	Erkek		#1. Meshedilmiş, kutsanmış.#2. Başka bir biçime girmiş, şekli bozulmuş.#3. Hz, İsa´nın lakabı.
Mesrur	Ar.	Erkek		Memnun, sevinmiş.
Mesrure	Ar.	Kız	(mesru:re)	Sevinmiş, memnun.
Mestan	Far.	Erkek		#1. Savruk kimse. #2. Sarhoşlar.
Mestinaz	Far.	Kız		Çok nazlı, naz sarhoşu.
Mestur	Ar.	Erkek		#1. Örtülü, kapalı, gizli. #2. Namuslu.
Mesture	Ar.	Kız	(mestu:re)	#1. Örtülü, kapalı, gizli. #2. Açık saçık gezmeyen nazlı kadın.
Mesude	Ar.	Kız	(mesu:de)	Mutlu, sevinçli, bahtiyar.
Mesure	Ar.	Kız	(mesu:re)	Rivayet yoluyla öğrenilmiş olan ünlü, önemli haber.
Mesut	Ar.	Kız		Mutlu, sevinçli, bahtiyar.
Mesut	Ar.	Erkek		Mutlu, sevinçli, bahtiyar.
Meşahir	Ar.	Erkek	(meşa:hir)	Ünlü kimseler.
Meşale	Ar.	Kız		#1. Ucunda alev çıkararak yanıcı bir madde bulunan aydınlatmaya yarayan değnek. #2. Herhangi bir konuda ışık tutan kimse, önder.
Meşhur	Ar.	Erkek		Ünlü, şöhretli, tanınmış.
Meşkûr	Ar.	Erkek		#1. Beğenilmiş, övülmüş. #2. Teşekkür edilmeye değer olan.
Meşkûre	Ar.	Kız	(meşkû:re)	#1. Beğenilmiş, övülmüş. #2. Teşekkür edilmeye değer olan.
Meşru	Ar.	Erkek	(meşru:)	Yasaya, dine uygun olan.
Mete	T.	Erkek		Büyük Türk-Hun İmparatoru. (M.Ö. 209-174)
Metehan	T.	Erkek		Hükümdar olan Mete.
Methiye	Ar.	Kız		#1. Övgü. #2. Birini veya bir şeyi övmek için yazılmış şiir.
Metin	Ar.	Erkek		Sağlam, dayanıklı, güçlü.
Metine	Ar.	Kız	(meti:ne)	Sağlam, dayanıklı, güçlü.
Metiner	Ar.+T.	Erkek		Sağlam, dayanıklı, güçlü kimse.
Metinkaya	Ar.+T.	Erkek		Sağlam, dayanıklı, güçlü kimse.
Meva	Ar.	Kız	(meva:)	Sığınacak yer, yurt, mesken.
Mevcude	Ar.	Kız	(mevcu:de)	#1. Var olan, bulunan. #2. Hazır olan, hazır bulunan.
Mevcut	Ar.	Erkek		#1. Var olan, bulunan. #2. Hazır olan, hazır bulunan.
Mevdut	Ar.	Erkek		Sevilmiş, sevilen.
Mevhibe	Ar.	Kız		Allah vergisi, ihsan, bağış.
Mevlâna	Ar.	Erkek	(mevlâ:na:)	#1. “Efendimiz“ anlamında kullanılan bir ad. #2. Hazret anlamında bir san.
Mevlide	Ar.	Kız		#1. Doğma, dünyaya gelme. #2. Doğulan zaman.
Mevlit	Ar.	Erkek		#1. Doğma, dünyaya gelme. #2. Doğulan zaman. #3. Hz. Muhammet´in doğumunu, yaşamını anlatan manzum yapıt.
Mevlûde	Ar.	Kız	mevlû:de)	#1. Yeni doğmuş bebek. #2. Doğulan zaman veya yer.
Mevlût	Ar.	Erkek		#1. Yeni doğmuş bebek. #2. Doğulan zaman veya yer.
Mevlüde	Ar.	Kız		bk. Mevlide.
Mevlüt	Ar.	Erkek		bk. Mevlit
Mevsim	Ar.	Kız		Yılın, iklim koşulları bakımından farklılık gösteren dört bölümünden her biri.
Mevzun	Ar.	Erkek		#1. Biçimli, yakışıklı.#2. Güzel.
Mevzune	Ar.	Kız	(mevzu:ne)	#1. Biçimli, yakışıklı.#2. Güzel.
Meyil	Ar.	Kız		#1. Eğimli, eğiklik. #2. Sevme, tutulma. #3. Gönül akışı.
Meymun	Ar.	Erkek		Uğurlu, bereketli, kutlu.
Meymune	Ar.	Kız	(meymu:ne)	Uğurlu, bereketli, kutlu.
Meyransa	T.	Kız		Mihrinisa adının bozulmuş biçimi.
Meyyal	Ar.	Kız		#1. Çok istekli, düşkün. #2. Eğilen, meyleden.
Mezide	Ar.	Kız	(mezi:de)	Ziyadeleşmiş, artmış, büyümüş.
Mezit	Ar.	Erkek		Ziyadeleşmiş, artmış, büyümüş.
Meziyet	Ar.	Kız		Bir kişiyi benzerlerinden üstün gösteren nitelik.
Mezun	Ar.	Erkek		#1. İzinli, izin almış. #2. Bir okuldan diploma almış.
Mısır	Ar.	Kız		#1. Bir tarım bitkisi ve taneli ürünü. #2. Afrika’da bir ülke.
Mısra	Ar.	Kız	(mısra:)	Bir şiiri oluşturan dizelerden her biri.
Midhat	Ar.	Erkek		Övme, methetme.
Mihin	Far.	Erkek		Büyük, ulu.
Mihine	Far.	Kız	(mihi:ne)	Büyük, ulu.
Mihman	Far.	Kız		Konuk, misafir.
Mihri	Far.	Erkek		Güneşle ilgili.
Mihri	Far.	Kız		Güneşle ilgili.
Mihriban	Far.	Kız		Şefkatli, güler yüzlü, yumuşak huylu, dost.
Mihrican	Far.	Erkek		#1. Sonbahar. #2. İranlılarda bir bayram.
Mihrican	Far.	Kız		#1. Sonbahar. #2.İranlılarda bir bayram.
Mihrimah	Far.	Kız		Güneş ile ay.
Mihrinaz	Far.	Kız		Çok nazlı güzel.
Mihrinisa	Far.+Ar.	Kız	(mihrinisa:)	#1. Kadınlığın güneşi.#2. Erdemli, nitelikli kadın.
Mihrinur	Far.+Ar.	Kız		Gün ışığı, güneş ışığı.
Mihrişah	Far.	Kız		Güneş gibi ışık saçan padişah.
Mihriye	Far.	Kız		Güneşle ilgili.
Mikâil	Ar.	Erkek	(mikâ:il)	Dört büyük melekten rızkları bölüştürmekle görevli olanı.
Mimoza	Fr.	Kız		Sarı, beyaz veya menekşe renginde çiçekler açan, yaprakları akasya yaprağına benzeyen bir süs bitkisi.
Mina	Far.	Kız	(mi:na:)	#1. Billur, şeffaf.#2. Şarap şişesi. #3. Mine. #4. Gökyüzü. #5. Ar. Liman.
Mine	Far.	Kız		#1. Metal eşya üzerine vurulan renkli cam katmanı. #2. İnce ve parlak nakış. #3. Çiçekleri başak durumunda, alacalı, mavi veya menekşe renginde, ıtırlı bir bitki.
Minnet	Ar.	Kız		İyilik yapana karşı duyulan teşekkür, gönül borcu.
Mir	Far.	Kız		Baş, amir, bey.
Miraç	Ar.	Erkek	(mi:raç)	#1. Yükselme, çıkma. #2. Hz. Muhammet'in göğe yükselmesi.
Miran	Far.	Erkek	(mi:ran)	Beyler.
Miranmir	Ar.+ Far.+ T. (Emir'den)	Erkek	(mi:ranmir)	Beyler beyi.
Mirat	Ar.	Erkek		#1. Ayna. #2. Ünlü bir tür lale.
Miray	Far.+T.	Kız		Ay gibi ışık saçan bey.
Mircan	Far.	Kız		Gerçek dost olan değerli kimse.
Mircan	Far.	Erkek		Gerçek dost olan değerli kimse.
Mirhan	Far.	Erkek		Erkek hükümdar.
Mirhan	Far.	Kız		Kadın hükümdar.
Mirkelâm	Far.+Ar.	Erkek		Güzel, nazik konuşan kimse.
Mirnur	Far.+Ar.	Kız		Etrafına ışık saçan kadın hükümdar.
Mirrih	Ar.	Kız		bk. Merih
Mirza	Far.	Erkek		#1. İranlılara özgü “beyzade“ anlamında bir soyluluk sanı. #2. Bir yıldızın adı.
Mirzat	Far.	Erkek		Beyzade, bey oğlu.
Misal	Ar.	Kız		#1. Örnek. #2. Benzer, eş. #3. Rüya, düş. #4. Masal.
Misli	T.	Kız		Mis kokulu, güzel kokan.
Mithat	Ar.	Erkek		bk. Midhat
Miyase	Far.	Kız	(miya:se)	Yarısı değerli taşlarla süslü bir tür taç.
Mocan	T.+Far.	Erkek		Soğukkanlı, güçlü, dayanıklı.
Molu	T.	Erkek		Zafer kazanmış.
Moran	T.	Erkek		bk. Müren
Moray	T.	Kız		Yüzü mor renkli olan.
Moray	T.	Erkek		Yüzü mor renkli olan.
Morgül	T.+Far.	Kız		Mor renkli gül.
Muadelet	Ar.	Kız	(mua:delet)	Denklik, eşitlik.
Muaffak	Ar.	Erkek		bk. Muvaffak
Muallâ	Ar.	Kız	(muallâ:)	#1. Yüksek, yüce. #2. Onuru yüksek olan kimse.
Muallim	Ar.	Erkek		Öğreten, öğretmen, hoca.
Muammer	Ar.	Kız		Ömür süren, yaşayan, yaşamış.
Muammer	Ar.	Erkek		Ömür süren, yaşayan, yaşamış.
Muarra	Ar.	Kız	(muarra:)	#1. Çıplak, soyulmuş. #2. Arı, temizlenmiş.
Muattar	Ar.	Kız		#1. Itırlı, güzel kokulu. #2. Bir tür lale.
Muazzam	Ar.	Erkek		#1. Kocaman, çok büyük. #2. Ulu. #3. Güçlü, önemli.
Muazzez	Ar.	Kız		#1. Saygı duyulan, saygı ile karşılanan. #2. Değerli, kıymetli.
Mubahat	Ar.	Kız	(muba:hat)	Günah veya sevap olmayan işler.
Mucide	Ar.	Kız	(mu:cide)	Yeni bir buluş ortaya koyan, icat eden.
Mucip	Ar.	Erkek	(mu:cip)	#1. Gerektiren, lâzım kılan. #2. Neden, sebep.
Mucit	Ar.	Erkek	(mu:cit)	Yeni bir buluş ortaya koyan, icat eden kimse.
Mucize	Ar.	Kız	(mu:cize)	#1. Hayran bırakan, doğaüstü sayılan olay. #2. İnsan aklının alamayacağı olay.
Muğdat	Ar.	Erkek		Çorak su.
Muhabbet	Ar.	Kız		#1. Sevgi. #2. Dostça konuşma.
Muhacir	Ar.	Erkek	(muha:cir)	Göç eden, göçmen.
Muhaddere	Ar.	Kız		Kapalı, örtülü, namuslu kadın.
Muhammed	Ar.	Erkek		bk. Muhammet
Muhammet	Ar.	Erkek		#1. Övülmüş. #2. Hz. Muhammed'in adlarından biri.
Muhar	T.	Erkek		Pınar, çeşme.
Muharrem	Ar.	Erkek		#1. Haram kılınmış. #2. Ay takviminin birinci ayı, aşure ayı.
Muhibbe	Ar.	Kız		Dost, sevgili.
Muhibbi	Ar.	Erkek		Sevgi duyan, dost.
Muhip	Ar.	Erkek		Seven, sevgi besleyen, dost.
Muhittin	Ar.(Aslı Muhyid­din)	Erkek		Dini canlandıran, dini ihya eden.
Muhlis	Ar.	Erkek		#1. Katkısız, halis. #2. İçten, samimi, dost canlısı.
Muhlise	Ar.	Kız		#1. Katkısız, halis. #2. İçten, samimi, dost canlısı.
Muhsin	Ar.	Erkek		İyilikte, bağışta bulunan, ihsan eden.
Muhsine	Ar.	Kız		İyilikte, bağışta bulunan, ihsan eden.
Muhtar	Ar.	Erkek		#1. Seçilmiş, seçkin. #2. Davranışlarında özgür olan, dilediğini yapan. #3. Köy ya da mahalle işlerine bakmak için halkın seçtiği kimse.
Muhterem	Ar.	Kız		Saygıdeğer, saygın.
Muhterem	Ar.	Erkek		Saygıdeğer, saygın.
Muhteşem	Ar.	Kız		Gösterişli, görkemli.
Muhteşem	Ar.	Erkek		Gösterişli, görkemli.
Muhyi	Ar.	Erkek	(muhyi:)	Dirilten, canlandıran, yaşam veren.
Muin	Ar.	Erkek		Yardım eden, yardımcı.
Muine	Ar.	Kız	(mui:ne)	Yardım eden, yardımcı.
Mukaddem	Ar.	Erkek		#1. Sunulan, takdim edilen. #2. Önde olan, önde giden. #3. Değerli, üstün.
Mukadder	Ar.	Erkek		Beğenilen, değeri bilinmiş, takdir olunmuş.
Mukadder	Ar.	Kız		Beğenilen, değeri bilinmiş, takdir olunmuş.
Mukaddes	Ar.	Kız		Kutsal, mübarek.
Mukbil	Ar.	Erkek		Kutlu, mutlu.
Mukbile	Ar.	Kız		Kutlu, mutlu.
Mukim	Ar.	Erkek		Oturan, ikamet eden.
Mukime	Ar.	Kız	(muki:me)	Oturan, ikamet eden.
Muktedir	Ar.	Erkek		Gücü yeten, güçlü, iktidarlı.
Munar	T.	Erkek		#1. Pınar, çeşme. #2. Yalnız, kimsesiz. #3. Serap.
Mungan	T.	Erkek		Eli açık, cömert.
Munis	Ar.	Erkek	(mu:nis)	#1. Cana yakın, sevimli. #2. Alışılan, alışılmış.
Munise	Ar.	Kız	(mu:nise)	#1. Cana yakın, sevimli. #2. Alışılan, alışmış.
Murat	Ar.	Erkek		#1. İstek, dilek, arzu. #2. Amaç.
Murathan	Ar.+T.	Erkek		İsteğini elde etmiş hükümdar.
Murtaza	Ar.	Erkek		#1. Kendisinden razı olunmuş. #2. Hz. Ali´nin lakabı.
Musa	Ar.	Erkek	(mu:sa:)	#1. Musevi dininin kurucusu, İsrail peygamberi ve kanun koyucusu. #2. Bir vasiyeti yerine getirmekle görevli kimse.
Musaddık	Ar.	Erkek		Onaylayan, tasdik eden.
Musafat	Ar.	Erkek	(musa:fat)	İçten ve gerçek dostluk.
Musaffa	Ar.	Kız	(musaffa:)	Temizlenmiş, arıtılmış.
Muslih	Ar.	Erkek		İyileştiren, düzelten, ıslah eden.
Muslihe	Ar.	Kız		İyileştiren, düzelten, ıslah eden.
Muslihiddin	Ar.	Erkek		Dini iyileştiren, düzelten, ıslah eden.
Mustafa	Ar.	Erkek		#1. Seçilmiş, seçkin. #2. Hz. Muhammed'in adlarından.
Muştu	T.	Erkek		Müjde, sevindirici haber.
Muştubey	T.	Erkek		Müjde veren bey.
Mut	T.	Erkek		Kader, talih, kısmet.
Mutahhar	Ar.	Kız		#1. Temizlenmiş, temiz. #2. Kutlu, kutsal, mübarek.
Mutahhar	Ar.	Erkek		#1. Temizlenmiş, temiz. #2. Kutlu, kutsal, mübarek.
Mutarra	Ar.	Kız	(mutarra:)	#1. Taze. #2. Güzel kokulu. #3. Cilalı, parlak.
Mutasım	Ar.	Erkek	(mu:tasım)	Günahtan çekinen.
Muteber	Ar.	Erkek	(mu:teber)	#1. Hatırı sayılan, saygın. #2. İnanılır, güvenilir.
Muteber	Ar.	Kız	(mu:teber)	#1. Hatırı sayılan, saygın. #2. İnanılır, güvenilir.
Mutena	Ar.	Kız	(mu:tena:)	Özenle, dikkatle seçilmiş.
Muti	Ar.	Erkek		#1. Boyun eğen, itaat eden. #2. Bağlı, sadık. #3. Rahat.
Mutia	Ar.	Kız	(muti:a)	#1. Boyun eğen, itaat eden. #2. Bağlı, sadık. #3. Rahat.
Mutlu	T.	Kız		Mutluluğa ermiş olan, mesut.
Mutlu	T.	Erkek		Mutluluğa ermiş olan, mesut.
Mutlualp	T.	Erkek		Mutlu yiğit.
Mutluay	T.	Erkek		Mutlu güzel.
Mutluay	T.	Kız		Mutlu güzel.
Mutlubay	T.	Erkek		Mutlu kimse.
Mutluer	T.	Erkek		Mutluluğa ermiş kimse.
Mutlugün	T.	Erkek		Mutlu günde doğmuş kimse.
Mutluğ	T.	Erkek		Mutlu.
Mutluhan	T.	Erkek		Mutlu hükümdar.
Mutluk	T.	Erkek		Mutlu.
Mutlukan	T.	Erkek		Mutlu soydan gelen kimse.
Mutlukhan	T.	Erkek		Mutlu hükümdar.
Mutlutekin	T.	Erkek		Mutlu hükümdar.
Mutver	T.	Erkek		“Mutluluk ver“ anlamında kullanılan bir ad.
Muvaffak	Ar.	Erkek		#1. Başarmış olan, başarılı. #2. Tanrının yardımını görmüş.
Muvahhide	Ar.	Kız		Allah’ın birliğine inanan.
Muvahhit	Ar.	Erkek		Allah’ın birliğine inanan.
Muvakkar	Ar.	Erkek		#1. Ağırbaşlı, vakarlı. #2. Ağırlanmış, saygı gösterilmiş.
Muvakkar	Ar.	Kız		#1. Ağırbaşlı, vakarlı. #2. Ağırlanmış, saygı gösterilmiş.
Muzaffer	Ar.	Erkek		Zafer kazanmış, üstün.
Muzaffer	Ar.	Kız		Zafer kazanmış, üstün.
Mübahat	Ar.	Kız	(müba:hat)	Övünme, kendini övme.
Mübarek	Ar.	Erkek	(müba:rek)	#1. Bereketli. #2. Uğurlu, hayırlı, kutlu.
Mübareke	Ar.	Kız	(müba:reke)	#1. Bereketli. #2. Uğurlu, hayırlı, kutlu.
Mübeccel	Ar.	Kız		Saygı gösterilmiş, yüceltilmiş, ulu.
Müberra	Ar.	Kız	(müberra:)	Temize çıkmış, aklanmış.
Mübeyyen	Ar.	Kız		Ortaya çıkarılmış, açıklanmış, açıkça bildirilmiş.
Mübin	Ar.	Erkek		#1. İyiyi ve kötüyü ayıran. #2. Açık, besbelli.
Mübine	Ar.	Kız	(mübi:ne)	#1. İyiyi ve kötüyü ayıran. #2. Açık, besbelli.
Mücahit	Ar.	Erkek	(müca:hit)	Din uğruna savaşan, uğraşan, savaşçı.
Mücahittin	Ar.	Erkek	(müca:hittin)	Dinin düşmanlarıyla savaşan, din mücahidi.
Mücap	Ar.	Erkek		Duası kabul edilen kimse.
Müceddet	Ar.	Kız		Yenilenmiş.
Mücellâ	Ar.	Kız	(mücellâ:)	Parlatılmış, parlak, cilalı.
Mücessem	Ar.	Kız		Cisim durumunda olan, cisimlenmiş, somut.
Mücevher	Ar.	Kız		Değerli süs eşyası.
Müçteba	Ar.	Erkek	(müçteba:)	Seçilmiş, seçkin.
Müderris	Ar.	Erkek		Medresede ders veren.
Müdrik	Ar.	Erkek		#1. İdrak eden, anlayan, aklı eren. #2. Eren, erişen. #3. Yetişmiş, olgun.
Müdrike	Ar.	Kız		Anlama gücü.
Müeddep	Ar.	Kız		#1. Eğitilmiş, terbiye edilmiş, uslu. #2. Çok okumuş, bilgili.
Müesser	Ar.	Erkek		Etkilenmiş, kendisine bir şey tesir etmiş olan.
Müesser	Ar.	Kız		Etkilenmiş, kendisine bir şey tesir etmiş olan.
Müeyyet	Ar.	Erkek		#1. Güçlendirilmiş, sağlam. #2. Yardım gören.
Müeyyet	Ar.	Kız		#1. Güçlendirilmiş, sağlam. #2. Yardım gören.
Müferrih	Ar.	Kız		Ferahlık veren, iç açan.
Müferrih	Ar.	Erkek		Ferahlık veren, iç açan.
Müfide	Ar.	Kız	(müfi:de)	#1. Anlatan, ifade eden, anlamlı. #2. Yararlı, faydalı.
Müfit	Ar.	Erkek		#1. Anlatan, ifade eden, anlamlı. #2. Yararlı, faydalı.
Müftü	Ar.	Erkek		#1. Fetva veren. #2. İl ve ilçelerde din işlerine bakan kimse.
Müge	Fr.	Kız		İnci çiçeği.
Müheyya	Ar.	Kız	(müheyya:)	Hazır.
Mühibe	Ar.	Kız		Korku ve saygı uyandıran.
Mühip	Ar.	Erkek		Heybetli, korku ve saygı uyandıran.
Mühürdar	Ar.+Far.	Erkek		Bir daire veya bakanlığın resmî mührünü kullanma yetkisi olan kimse.
Müjdat	Far.+Ar.	Erkek		Müjdeler, sevinçli haberler.
Müjde	Far.	Kız		Sevindirici haber.
Müjgân	Far.	Kız		Kirpik, kirpikler.
Mükâfat	Ar.	Kız	(mükâ:fat)	#1. Ödül. #2. Sevindirici haber.
Mükerrem	Ar.	Kız		Saygıdeğer, sayılan, aziz.
Mükerrem	Ar.	Erkek		Saygıdeğer, sayılan, aziz.
Mükevven	Ar.	Kız		Meydana getirilmiş, yaratılmış.
Mükremin	Ar.	Erkek		bk. Mükrimin
Mükrim	Ar.	Erkek		İkram eden, ağırlayan, konuksever.
Mükrime	Ar.	Kız		Konuksever, ikram eden, ağırlayan.
Mükrimin	Ar.	Erkek		Ağırlayanlar, konukseverler, ikram edenler.
Mülâyim	Ar.	Erkek	(mülâ:yim)	#1. Uygun. #2. Yumuşak huylu, sakin kimse.
Mülâzım	Ar.	Erkek	(mülâ:zım)	#1. Ayrılmayan, tutunup kalan. #2. Bir işe girmek için bir süre parasız gidip gelen.
Müldür	T.	Erkek		Berrak, saf, duru.
Mülhim	Ar.	Erkek		İlham veren, içe doğduran, esinlendiren.
Mülhime	Ar.	Kız		İlham veren, içe doğduran, esinlendiren.
Mülket	Ar.	Erkek		Ülke.
Mümin	Ar.	Erkek	mü:min)	#1. Tanımış, iman etmiş. #2. İslam dinine inanmış, Müslüman.
Mümine	Ar.	Kız	(mü:mine)	#1. Tanımış, iman etmiş. #2. İslam dinine inanmış, Müslüman.
Müminhan	Ar.+T.	Erkek		İnanmış, inançlı hükümdar.
Mümtaz	Ar.	Erkek		#1. Ayrı tutulmuş, üstün tutulmuş. #2. Seçkin.
Mümtaze	Ar.	Kız	(mümta:ze)	#1. Ayrı tutulmuş, üstün tutulmuş. #2. Seçkin.
Münasip	Ar.	Erkek	(müna:sip)	Uygun, yerinde, yaraşır, yakışır.
Münci	Ar.	Erkek		Kurtarıcı, kurtaran, önder.
Münciye	Ar.	Kız		Kurtarıcı, kurtaran, önder.
Münevver	Ar.	Kız		#1. Aydınlatılmış, ışıklı, parlatılmış. #2. Aydın.
Münibe	Ar.	Kız		#1. Allah’a yönelen. #2. Güzel yağan, yararlı yağmur. #3. Bahar.
Münif	Ar.	Erkek		Yüksek, ulu, büyük.
Münife	Ar.	Kız	(müni:fe)	Yüksek, ulu, büyük.
Münim	Ar.	Erkek		#1. Nimet veren, yedirip içiren Allah. #2. Velinimet.
Münime	Ar.	Kız		Nimet veren, yedirip içiren.
Münip	Ar.	Erkek		#1. Tanrı&acute;ya yönelen. #2. Güzel yağan, yararlı yağmur. #3. Bahar.
Münir	Ar.	Erkek		Nurlandıran, ışık veren, parlak.
Münire	Ar.	Kız		Nurlandıran, ışık veren, parlak.
Münteha	Ar.	Kız	(münteha:)	Son, sonuç.
Müren	T.	Erkek		Irmak, nehir, akarsu.
Müren	T.	Kız		Irmak, nehir, akarsu.
Müride	Ar.	Kız	(müri:de)	İsteyen, arzulayan.
Mürit	Ar.	Erkek		#1. Buyuran, emreden. #2. Bir tarikat şeyhine bağlı kimse.
Mürsel	Ar.	Erkek		#1. Gönderilmiş, yollanmış. #2. Peygamber.
Mürşide	Ar.	Kız		Doğru yolu gösteren, kılavuz.
Mürşit	Ar.	Erkek		#1. Doğru yolu gösteren, kılavuz. #2. Müritlerine tasavvufu öğreten, sırları ve gerçekleri gösteren tarikat şeyhi.
Mürüvvet	Ar.	Kız		İnsanlık, cömertlik, iyilikseverlik.
Müsemma	Ar.	Kız	(müsemma:)	#1. Adlanmış, adlı, ismi olan. #2. Belirli zaman.
Müsevver	Ar.	Kız		Çevresine sur, duvar çevrilmiş, korunmuş.
Müslim	Ar.	Erkek		İslam dininde olan, Müslüman.
Müslime	Ar.	Kız		İslam dininde olan, Müslüman.
Müslüm	Ar.	Erkek		bk. Müslim
Müslüme	Ar.	Kız		bk. Müslime
Müstakim	Ar.	Erkek		#1. Doğru, düz.#2. Temiz, namuslu, doğru.
Müstakime	Ar.	Kız	(müstaki:me)	#1. Doğru, düz.#2. Temiz, namuslu, doğru.
Müstecap	Ar.	Erkek		Dileği kabul edilmiş kimse.
Müstenir	Ar.	Erkek		Işıklı, parlak.
Müstenire	Ar.	Kız	(müsteni:re)	Işık saçan, parlak.
Müstesna	Ar.	Kız	(müstesna:)	Benzerlerinden farklı, üstün, ayrı tutulan.
Müşahit	Ar.	Erkek	(müşa:hit)	Gören, bakan, izleyen.
Müşerref	Ar.	Erkek		Şereflendirilmiş, şerefli, onurlu.
Müşerref	Ar.	Kız		Şereflendirilmiş, şerefli, onurlu.
Müşfik	Ar.	Erkek		#1. Sevecen, şefkatli.#2. Acıyan.
Müşfika	Ar.	Kız		#1. Sevecen, şefkatli.#2. Acıyan.
Müşir	Ar.	Erkek		#1. Haber veren, bildiren. #2. Emir ve işaret eden.
